titles,images,prices,ratings,purls
"iPhone 16 Pro Max 256 GB: 5G Mobile Phone with Camera Control, 4K 120 fps Dolby Vision and a Huge Leap in Battery Life. Works with AirPods; Black Titanium",https://m.media-amazon.com/images/I/619oqSJVY5L._AC_UY218_.jpg,"1,35,900",4.3,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzEwMTA4NDExMDU3Nzg3OjE3NDU2NzMyNTU6c3BfbXRmOjMwMDM1NTM0ODg1NzAzMjo6MDo6&url=%2FiPhone-16-Pro-Max-256%2Fdp%2FB0DGJJM5HZ%2Fref%3Dsr_1_172_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9.YRoTpUkoJo3_h_AKRJWLFir7k8LHcAMf-tbPVjSfIg46jMVUFcROB8M3hfJtKD3VQ5QppW85S7YWfU9wf68evmz9PEio3PwgHO7jjMn5P-eG0ZR9lk4iCTVfLiREUN_c-2Z9NrSLb61aonxFS4wfs6lhmpthgph_bsaHQfi4EFpN3zIgBbIG8nfxKvHtwtbdeaMYtk8-dgXBwZkZYikOiZ7CvcMHsogJhH55ShsZOp4.ENdvQHx21nyN8jl3Rlp0t_xpu4X8GuaNmthAeNlXo4M%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673255%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Redmi Note 14 5G (Mystique White, 8GB RAM 256GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera",https://m.media-amazon.com/images/I/71IIxHUk3pL._AC_UY218_.jpg,"20,998",3.8,https://www.amazon.in/Redmi-Note-14-5G-Dimensity/dp/B0DPFSJV2Z/ref=sr_1_173?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.YRoTpUkoJo3_h_AKRJWLFir7k8LHcAMf-tbPVjSfIg46jMVUFcROB8M3hfJtKD3VQ5QppW85S7YWfU9wf68evmz9PEio3PwgHO7jjMn5P-eG0ZR9lk4iCTVfLiREUN_c-2Z9NrSLb61aonxFS4wfs6lhmpthgph_bsaHQfi4EFpN3zIgBbIG8nfxKvHtwtbdeaMYtk8-dgXBwZkZYikOiZ7CvcMHsogJhH55ShsZOp4.ENdvQHx21nyN8jl3Rlp0t_xpu4X8GuaNmthAeNlXo4M&dib_tag=se&keywords=mobiles&qid=1745673255&sprefix=mobiles%2Caps%2C247&sr=8-173
"Samsung Galaxy M14 4G (Arctic Blue,4GB,64GB) | 50MP Triple Cam | 5000mAh Battery | Snapdragon 680 Processor | 2 Gen. OS Upgrade & 4 Year Security Update | 8GB RAM with RAM Plus | Without Charger",https://m.media-amazon.com/images/I/81juPhKSZJL._AC_UY218_.jpg,"8,498",4,https://www.amazon.in/Samsung-5000mAh-Snapdragon-Processor-Security/dp/B0CV78R7FL/ref=sr_1_174?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.YRoTpUkoJo3_h_AKRJWLFir7k8LHcAMf-tbPVjSfIg46jMVUFcROB8M3hfJtKD3VQ5QppW85S7YWfU9wf68evmz9PEio3PwgHO7jjMn5P-eG0ZR9lk4iCTVfLiREUN_c-2Z9NrSLb61aonxFS4wfs6lhmpthgph_bsaHQfi4EFpN3zIgBbIG8nfxKvHtwtbdeaMYtk8-dgXBwZkZYikOiZ7CvcMHsogJhH55ShsZOp4.ENdvQHx21nyN8jl3Rlp0t_xpu4X8GuaNmthAeNlXo4M&dib_tag=se&keywords=mobiles&qid=1745673255&sprefix=mobiles%2Caps%2C247&sr=8-174
"OnePlus Nord CE4 Lite 5G (Ultra Orange, 8GB RAM, 256GB Storage)",https://m.media-amazon.com/images/I/51KJE22BKrL._AC_UY218_.jpg,"20,998",4.1,https://www.amazon.in/OnePlus-Ultra-Orange-256GB-Storage/dp/B0D5YDT6XK/ref=sr_1_175?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.YRoTpUkoJo3_h_AKRJWLFir7k8LHcAMf-tbPVjSfIg46jMVUFcROB8M3hfJtKD3VQ5QppW85S7YWfU9wf68evmz9PEio3PwgHO7jjMn5P-eG0ZR9lk4iCTVfLiREUN_c-2Z9NrSLb61aonxFS4wfs6lhmpthgph_bsaHQfi4EFpN3zIgBbIG8nfxKvHtwtbdeaMYtk8-dgXBwZkZYikOiZ7CvcMHsogJhH55ShsZOp4.ENdvQHx21nyN8jl3Rlp0t_xpu4X8GuaNmthAeNlXo4M&dib_tag=se&keywords=mobiles&qid=1745673255&sprefix=mobiles%2Caps%2C247&sr=8-175
"Vivo Y300 5G (Phantom Purple, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71MxTQBfmyL._AC_UY218_.jpg,"23,999",4.2,https://www.amazon.in/Phantom-Purple-Storage-Additional-Exchange/dp/B07WJTMDHX/ref=sr_1_176?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.YRoTpUkoJo3_h_AKRJWLFir7k8LHcAMf-tbPVjSfIg46jMVUFcROB8M3hfJtKD3VQ5QppW85S7YWfU9wf68evmz9PEio3PwgHO7jjMn5P-eG0ZR9lk4iCTVfLiREUN_c-2Z9NrSLb61aonxFS4wfs6lhmpthgph_bsaHQfi4EFpN3zIgBbIG8nfxKvHtwtbdeaMYtk8-dgXBwZkZYikOiZ7CvcMHsogJhH55ShsZOp4.ENdvQHx21nyN8jl3Rlp0t_xpu4X8GuaNmthAeNlXo4M&dib_tag=se&keywords=mobiles&qid=1745673255&sprefix=mobiles%2Caps%2C247&sr=8-176
"Vivo X200 Pro 5G (Titanium Grey, 16GB RAM, 512GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71chuQByj0L._AC_UY218_.jpg,"94,999",4.6,https://www.amazon.in/Titanium-Storage-Additional-Exchange-Offers/dp/B07WDJMX16/ref=sr_1_177?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.YRoTpUkoJo3_h_AKRJWLFir7k8LHcAMf-tbPVjSfIg46jMVUFcROB8M3hfJtKD3VQ5QppW85S7YWfU9wf68evmz9PEio3PwgHO7jjMn5P-eG0ZR9lk4iCTVfLiREUN_c-2Z9NrSLb61aonxFS4wfs6lhmpthgph_bsaHQfi4EFpN3zIgBbIG8nfxKvHtwtbdeaMYtk8-dgXBwZkZYikOiZ7CvcMHsogJhH55ShsZOp4.ENdvQHx21nyN8jl3Rlp0t_xpu4X8GuaNmthAeNlXo4M&dib_tag=se&keywords=mobiles&qid=1745673255&sprefix=mobiles%2Caps%2C247&sr=8-177
"Samsung Galaxy S25 Ultra 5G AI Smartphone (Titanium Black, 12GB RAM, 512GB Storage), 200MP Camera, S Pen Included, Long Battery Life",https://m.media-amazon.com/images/I/71uqj6BKnRL._AC_UY218_.jpg,"1,41,999",4.2,https://www.amazon.in/Samsung-Smartphone-Titanium-Storage-Included/dp/B0DSKMKJV5/ref=sr_1_178?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.YRoTpUkoJo3_h_AKRJWLFir7k8LHcAMf-tbPVjSfIg46jMVUFcROB8M3hfJtKD3VQ5QppW85S7YWfU9wf68evmz9PEio3PwgHO7jjMn5P-eG0ZR9lk4iCTVfLiREUN_c-2Z9NrSLb61aonxFS4wfs6lhmpthgph_bsaHQfi4EFpN3zIgBbIG8nfxKvHtwtbdeaMYtk8-dgXBwZkZYikOiZ7CvcMHsogJhH55ShsZOp4.ENdvQHx21nyN8jl3Rlp0t_xpu4X8GuaNmthAeNlXo4M&dib_tag=se&keywords=mobiles&qid=1745673255&sprefix=mobiles%2Caps%2C247&sr=8-178
"Vivo V50e 5G (Sapphire Blue, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/81u3ageWGIL._AC_UY218_.jpg,"30,999",4,https://www.amazon.in/Sapphire-Storage-Additional-Exchange-Offers/dp/B0F219X5FJ/ref=sr_1_179?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.YRoTpUkoJo3_h_AKRJWLFir7k8LHcAMf-tbPVjSfIg46jMVUFcROB8M3hfJtKD3VQ5QppW85S7YWfU9wf68evmz9PEio3PwgHO7jjMn5P-eG0ZR9lk4iCTVfLiREUN_c-2Z9NrSLb61aonxFS4wfs6lhmpthgph_bsaHQfi4EFpN3zIgBbIG8nfxKvHtwtbdeaMYtk8-dgXBwZkZYikOiZ7CvcMHsogJhH55ShsZOp4.ENdvQHx21nyN8jl3Rlp0t_xpu4X8GuaNmthAeNlXo4M&dib_tag=se&keywords=mobiles&qid=1745673255&sprefix=mobiles%2Caps%2C247&sr=8-179
"realme 14x 5G Smartphone 6+128GB, 6.67-inch Screen, 120Hz Display, 6000mAh Battery, 80MP, MediaTek Dimensity 6300, ArmorShell Protection, IP69",https://m.media-amazon.com/images/I/717v0VNbkcL._AC_UY218_.jpg,"14,249",4.6,https://www.amazon.in/realme-Smartphone-6-67-inch-ArmorShell-Protection/dp/B0F3VXY89H/ref=sr_1_180?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.YRoTpUkoJo3_h_AKRJWLFir7k8LHcAMf-tbPVjSfIg46jMVUFcROB8M3hfJtKD3VQ5QppW85S7YWfU9wf68evmz9PEio3PwgHO7jjMn5P-eG0ZR9lk4iCTVfLiREUN_c-2Z9NrSLb61aonxFS4wfs6lhmpthgph_bsaHQfi4EFpN3zIgBbIG8nfxKvHtwtbdeaMYtk8-dgXBwZkZYikOiZ7CvcMHsogJhH55ShsZOp4.ENdvQHx21nyN8jl3Rlp0t_xpu4X8GuaNmthAeNlXo4M&dib_tag=se&keywords=mobiles&qid=1745673255&sprefix=mobiles%2Caps%2C247&sr=8-180
Apple iPhone 15 (256 GB) - Yellow,https://m.media-amazon.com/images/I/71REplb5oZL._AC_UY218_.jpg,"71,400",4.5,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzEwMTA4NDExMDU3Nzg3OjE3NDU2NzMyNTU6c3BfYnRmOjMwMDA1NzU5NDUzOTQzMjo6MDo6&url=%2FApple-iPhone-15-256-GB%2Fdp%2FB0CHX8JCXN%2Fref%3Dsr_1_181_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9.YRoTpUkoJo3_h_AKRJWLFir7k8LHcAMf-tbPVjSfIg46jMVUFcROB8M3hfJtKD3VQ5QppW85S7YWfU9wf68evmz9PEio3PwgHO7jjMn5P-eG0ZR9lk4iCTVfLiREUN_c-2Z9NrSLb61aonxFS4wfs6lhmpthgph_bsaHQfi4EFpN3zIgBbIG8nfxKvHtwtbdeaMYtk8-dgXBwZkZYikOiZ7CvcMHsogJhH55ShsZOp4.ENdvQHx21nyN8jl3Rlp0t_xpu4X8GuaNmthAeNlXo4M%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673255%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Apple iPhone 13 (512GB) - Midnight,https://m.media-amazon.com/images/I/61VuVU94RnL._AC_UY218_.jpg,"60,900",4.5,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzEwMTA4NDExMDU3Nzg3OjE3NDU2NzMyNTU6c3BfYnRmOjIwMDc5NjgyODUyMTAzOjowOjo&url=%2FApple-iPhone-13-512GB-Midnight%2Fdp%2FB09G984RNC%2Fref%3Dsr_1_182_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9.YRoTpUkoJo3_h_AKRJWLFir7k8LHcAMf-tbPVjSfIg46jMVUFcROB8M3hfJtKD3VQ5QppW85S7YWfU9wf68evmz9PEio3PwgHO7jjMn5P-eG0ZR9lk4iCTVfLiREUN_c-2Z9NrSLb61aonxFS4wfs6lhmpthgph_bsaHQfi4EFpN3zIgBbIG8nfxKvHtwtbdeaMYtk8-dgXBwZkZYikOiZ7CvcMHsogJhH55ShsZOp4.ENdvQHx21nyN8jl3Rlp0t_xpu4X8GuaNmthAeNlXo4M%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673255%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-182-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"iPhone 16 512 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Teal",https://m.media-amazon.com/images/I/61eYPkT2zZL._AC_UY218_.jpg,"1,02,900",4.4,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjkzOTc3OTczNzM5NjI0OjE3NDU2NzMyNjA6c3BfYXRmX25leHQ6MzAwMzUxNDgxOTgxNzMyOjowOjo&url=%2FiPhone-16-512-GB-Control%2Fdp%2FB0DGJBZLD1%2Fref%3Dsr_1_177_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9._njyKzub71k2Y0JYEvvNFbV4yOVE0in2pL6R1GqzKFeaskAYhy33TVhXWegw0QfLGPdJ-cYUD_udw3MvpT6K7ubNrXDJuG0EJhk6ePoN1PVScCoYiXUT5P_tAq8uo-NgcJJWOponlWLceZmohbMpAzt_3j4N-oXIcw-qDs2treKZyW7_Zm6qJBuJa-HUV2AmP7NGfHBnk3kUI5N-UNMyMoT-BOcp0ylRQS45dIQWxuc.WmBGkbW9hNMdODFggefPuhJWS-TVe-F3O5uv6TXtSfY%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673260%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"iPhone 16 Pro 128 GB: 5G Mobile Phone with Camera Control, 4K 120 fps Dolby Vision and a Huge Leap in Battery Life. Works with AirPods; White Titanium",https://m.media-amazon.com/images/I/61xJlx-3KDL._AC_UY218_.jpg,"1,12,900",4.4,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjkzOTc3OTczNzM5NjI0OjE3NDU2NzMyNjA6c3BfYXRmX25leHQ6MzAwMzU1MzQ4ODU1ODMyOjowOjo&url=%2FiPhone-16-Pro-128-GB%2Fdp%2FB0DGJBN8TV%2Fref%3Dsr_1_178_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9._njyKzub71k2Y0JYEvvNFbV4yOVE0in2pL6R1GqzKFeaskAYhy33TVhXWegw0QfLGPdJ-cYUD_udw3MvpT6K7ubNrXDJuG0EJhk6ePoN1PVScCoYiXUT5P_tAq8uo-NgcJJWOponlWLceZmohbMpAzt_3j4N-oXIcw-qDs2treKZyW7_Zm6qJBuJa-HUV2AmP7NGfHBnk3kUI5N-UNMyMoT-BOcp0ylRQS45dIQWxuc.WmBGkbW9hNMdODFggefPuhJWS-TVe-F3O5uv6TXtSfY%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673260%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
POCO M6 Plus 5G Graphite Black 8GB RAM 128GB ROM,https://m.media-amazon.com/images/I/71tsuJCkV+L._AC_UY218_.jpg,"11,499",3.6,https://www.amazon.in/POCO-Plus-Graphite-Black-128GB/dp/B0D9KHQ4M1/ref=sr_1_179?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9._njyKzub71k2Y0JYEvvNFbV4yOVE0in2pL6R1GqzKFeaskAYhy33TVhXWegw0QfLGPdJ-cYUD_udw3MvpT6K7ubNrXDJuG0EJhk6ePoN1PVScCoYiXUT5P_tAq8uo-NgcJJWOponlWLceZmohbMpAzt_3j4N-oXIcw-qDs2treKZyW7_Zm6qJBuJa-HUV2AmP7NGfHBnk3kUI5N-UNMyMoT-BOcp0ylRQS45dIQWxuc.WmBGkbW9hNMdODFggefPuhJWS-TVe-F3O5uv6TXtSfY&dib_tag=se&keywords=mobiles&qid=1745673260&sprefix=mobiles%2Caps%2C247&sr=8-179
"Redmi Note 13 5G (Chromatic Purple, 8GB RAM, 256GB Storage)",https://m.media-amazon.com/images/I/71MGSe0lcML._AC_UY218_.jpg,"15,499",3.8,https://www.amazon.in/Redmi-Chromatic-Purple-256GB-Storage/dp/B0D6392VSM/ref=sr_1_180?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9._njyKzub71k2Y0JYEvvNFbV4yOVE0in2pL6R1GqzKFeaskAYhy33TVhXWegw0QfLGPdJ-cYUD_udw3MvpT6K7ubNrXDJuG0EJhk6ePoN1PVScCoYiXUT5P_tAq8uo-NgcJJWOponlWLceZmohbMpAzt_3j4N-oXIcw-qDs2treKZyW7_Zm6qJBuJa-HUV2AmP7NGfHBnk3kUI5N-UNMyMoT-BOcp0ylRQS45dIQWxuc.WmBGkbW9hNMdODFggefPuhJWS-TVe-F3O5uv6TXtSfY&dib_tag=se&keywords=mobiles&qid=1745673260&sprefix=mobiles%2Caps%2C247&sr=8-180
"Vivo V50 5G (Rose Red, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71lw7TJwT+L._AC_UY218_.jpg,"34,999",4.3,https://www.amazon.in/V50-Storage-Additional-Exchange-Offers/dp/B0DTHT72W2/ref=sr_1_182?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9._njyKzub71k2Y0JYEvvNFbV4yOVE0in2pL6R1GqzKFeaskAYhy33TVhXWegw0QfLGPdJ-cYUD_udw3MvpT6K7ubNrXDJuG0EJhk6ePoN1PVScCoYiXUT5P_tAq8uo-NgcJJWOponlWLceZmohbMpAzt_3j4N-oXIcw-qDs2treKZyW7_Zm6qJBuJa-HUV2AmP7NGfHBnk3kUI5N-UNMyMoT-BOcp0ylRQS45dIQWxuc.WmBGkbW9hNMdODFggefPuhJWS-TVe-F3O5uv6TXtSfY&dib_tag=se&keywords=mobiles&qid=1745673260&sprefix=mobiles%2Caps%2C247&sr=8-182
"Redmi Note 14 5G (Phantom Purple, 8GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera",https://m.media-amazon.com/images/I/71lq435TlUL._AC_UY218_.jpg,"18,998",3.8,https://www.amazon.in/Redmi-Note-14-5G-Dimensity/dp/B0DPFRLMML/ref=sr_1_183?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9._njyKzub71k2Y0JYEvvNFbV4yOVE0in2pL6R1GqzKFeaskAYhy33TVhXWegw0QfLGPdJ-cYUD_udw3MvpT6K7ubNrXDJuG0EJhk6ePoN1PVScCoYiXUT5P_tAq8uo-NgcJJWOponlWLceZmohbMpAzt_3j4N-oXIcw-qDs2treKZyW7_Zm6qJBuJa-HUV2AmP7NGfHBnk3kUI5N-UNMyMoT-BOcp0ylRQS45dIQWxuc.WmBGkbW9hNMdODFggefPuhJWS-TVe-F3O5uv6TXtSfY&dib_tag=se&keywords=mobiles&qid=1745673260&sprefix=mobiles%2Caps%2C247&sr=8-183
"Redmi 14C 5G (Stargaze Black, 4GB RAM, 64GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88?· Display | 5160mAh Battery | 50MP Dual Camera | Premium Starlight Design",https://m.media-amazon.com/images/I/81PHUjI+raL._AC_UY218_.jpg,"9,498",3.8,https://www.amazon.in/Redmi-Stargaze-Superfast-Snapdragon-Starlight/dp/B0DS65KZ8B/ref=sr_1_186?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9._njyKzub71k2Y0JYEvvNFbV4yOVE0in2pL6R1GqzKFeaskAYhy33TVhXWegw0QfLGPdJ-cYUD_udw3MvpT6K7ubNrXDJuG0EJhk6ePoN1PVScCoYiXUT5P_tAq8uo-NgcJJWOponlWLceZmohbMpAzt_3j4N-oXIcw-qDs2treKZyW7_Zm6qJBuJa-HUV2AmP7NGfHBnk3kUI5N-UNMyMoT-BOcp0ylRQS45dIQWxuc.WmBGkbW9hNMdODFggefPuhJWS-TVe-F3O5uv6TXtSfY&dib_tag=se&keywords=mobiles&qid=1745673260&sprefix=mobiles%2Caps%2C247&sr=8-186
"iPhone 16 Plus 512 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; White",https://m.media-amazon.com/images/I/61Brhn4WBIL._AC_UY218_.jpg,"1,09,900",4.5,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjkzOTc3OTczNzM5NjI0OjE3NDU2NzMyNjA6c3BfbXRmOjMwMDM1MTQ4MTk4MDAzMjo6MDo6&url=%2FiPhone-16-Plus-512-GB%2Fdp%2FB0DGJ3RDPP%2Fref%3Dsr_1_187_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9._njyKzub71k2Y0JYEvvNFbV4yOVE0in2pL6R1GqzKFeaskAYhy33TVhXWegw0QfLGPdJ-cYUD_udw3MvpT6K7ubNrXDJuG0EJhk6ePoN1PVScCoYiXUT5P_tAq8uo-NgcJJWOponlWLceZmohbMpAzt_3j4N-oXIcw-qDs2treKZyW7_Zm6qJBuJa-HUV2AmP7NGfHBnk3kUI5N-UNMyMoT-BOcp0ylRQS45dIQWxuc.WmBGkbW9hNMdODFggefPuhJWS-TVe-F3O5uv6TXtSfY%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673260%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"iPhone 16 Pro Max 512 GB: 5G Mobile Phone with Camera Control, 4K 120 fps Dolby Vision and a Huge Leap in Battery Life. Works with AirPods; Desert Titanium",https://m.media-amazon.com/images/I/61giwQtR1qL._AC_UY218_.jpg,"1,55,900",4.3,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjkzOTc3OTczNzM5NjI0OjE3NDU2NzMyNjA6c3BfbXRmOjMwMDM1NTM0ODg1NzMzMjo6MDo6&url=%2FiPhone-16-Pro-Max-512%2Fdp%2FB0DGJ8SYS6%2Fref%3Dsr_1_188_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9._njyKzub71k2Y0JYEvvNFbV4yOVE0in2pL6R1GqzKFeaskAYhy33TVhXWegw0QfLGPdJ-cYUD_udw3MvpT6K7ubNrXDJuG0EJhk6ePoN1PVScCoYiXUT5P_tAq8uo-NgcJJWOponlWLceZmohbMpAzt_3j4N-oXIcw-qDs2treKZyW7_Zm6qJBuJa-HUV2AmP7NGfHBnk3kUI5N-UNMyMoT-BOcp0ylRQS45dIQWxuc.WmBGkbW9hNMdODFggefPuhJWS-TVe-F3O5uv6TXtSfY%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673260%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"CMF by Nothing Phone 1 5G (Blue, 6GB RAM, 128GB Storage) | Expandable Upto 2 TB | 50MP+2MP | 16MP Front Camera | Dimensity 7300 5G Processor | 6.67 AMOLED Display | 33W Fast Charging | Designed 2 Last",https://m.media-amazon.com/images/I/61JYQhM7HmL._AC_UY218_.jpg,"13,815",4.1,https://www.amazon.in/CMF-Expandable-Dimensity-Processor-Charging/dp/B0D933D6Z4/ref=sr_1_189?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9._njyKzub71k2Y0JYEvvNFbV4yOVE0in2pL6R1GqzKFeaskAYhy33TVhXWegw0QfLGPdJ-cYUD_udw3MvpT6K7ubNrXDJuG0EJhk6ePoN1PVScCoYiXUT5P_tAq8uo-NgcJJWOponlWLceZmohbMpAzt_3j4N-oXIcw-qDs2treKZyW7_Zm6qJBuJa-HUV2AmP7NGfHBnk3kUI5N-UNMyMoT-BOcp0ylRQS45dIQWxuc.WmBGkbW9hNMdODFggefPuhJWS-TVe-F3O5uv6TXtSfY&dib_tag=se&keywords=mobiles&qid=1745673260&sprefix=mobiles%2Caps%2C247&sr=8-189
"Samsung Galaxy A23 5G, Silver (6GB, 128GB Storage) with Offer",https://m.media-amazon.com/images/I/81OdHJcG6yL._AC_UY218_.jpg,"14,899",4,https://www.amazon.in/Samsung-Galaxy-Silver-128GB-Storage/dp/B0BS1673FT/ref=sr_1_190?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9._njyKzub71k2Y0JYEvvNFbV4yOVE0in2pL6R1GqzKFeaskAYhy33TVhXWegw0QfLGPdJ-cYUD_udw3MvpT6K7ubNrXDJuG0EJhk6ePoN1PVScCoYiXUT5P_tAq8uo-NgcJJWOponlWLceZmohbMpAzt_3j4N-oXIcw-qDs2treKZyW7_Zm6qJBuJa-HUV2AmP7NGfHBnk3kUI5N-UNMyMoT-BOcp0ylRQS45dIQWxuc.WmBGkbW9hNMdODFggefPuhJWS-TVe-F3O5uv6TXtSfY&dib_tag=se&keywords=mobiles&qid=1745673260&sprefix=mobiles%2Caps%2C247&sr=8-190
"Moto G85 5G (8GB 128GB, Urban Grey, New)",https://m.media-amazon.com/images/I/51NApRgNI3L._AC_UY218_.jpg,"18,999",4,https://www.amazon.in/Moto-G85-128GB-Urban-Grey/dp/B0D9GMJSKF/ref=sr_1_191?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9._njyKzub71k2Y0JYEvvNFbV4yOVE0in2pL6R1GqzKFeaskAYhy33TVhXWegw0QfLGPdJ-cYUD_udw3MvpT6K7ubNrXDJuG0EJhk6ePoN1PVScCoYiXUT5P_tAq8uo-NgcJJWOponlWLceZmohbMpAzt_3j4N-oXIcw-qDs2treKZyW7_Zm6qJBuJa-HUV2AmP7NGfHBnk3kUI5N-UNMyMoT-BOcp0ylRQS45dIQWxuc.WmBGkbW9hNMdODFggefPuhJWS-TVe-F3O5uv6TXtSfY&dib_tag=se&keywords=mobiles&qid=1745673260&sprefix=mobiles%2Caps%2C247&sr=8-191
"realme NARZO 70 Turbo 5G (Turbo Yellow, 8GB RAM, 128GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motorsports Inspired Design",https://m.media-amazon.com/images/I/71gdaaBCYHL._AC_UY218_.jpg,"16,498",4.1,https://www.amazon.in/realme-Segments-Dimensity-Motorsports-Inspired/dp/B0DDTZQ4DC/ref=sr_1_192?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9._njyKzub71k2Y0JYEvvNFbV4yOVE0in2pL6R1GqzKFeaskAYhy33TVhXWegw0QfLGPdJ-cYUD_udw3MvpT6K7ubNrXDJuG0EJhk6ePoN1PVScCoYiXUT5P_tAq8uo-NgcJJWOponlWLceZmohbMpAzt_3j4N-oXIcw-qDs2treKZyW7_Zm6qJBuJa-HUV2AmP7NGfHBnk3kUI5N-UNMyMoT-BOcp0ylRQS45dIQWxuc.WmBGkbW9hNMdODFggefPuhJWS-TVe-F3O5uv6TXtSfY&dib_tag=se&keywords=mobiles&qid=1745673260&sprefix=mobiles%2Caps%2C247&sr=8-192
